idade,genero,escolaridade,renda_anual,experiencia_profissional_anos,tipo_moradia,valor_emprestimo,finalidade_emprestimo,taxa_juros_emprestimo,percentual_renda_comprometida,historico_credito_anos,score_credito,inadimplencia_anterior,status_emprestimo
24,feminino,graduacao,72834.0,1,aluguel,10000.0,saude,11.01,0.14,3,692,nao,negado
22,masculino,ensino_medio,89844.0,0,financiada,10000.0,educacao,7.88,0.11,2,636,sim,negado
22,feminino,graduacao,73219.0,0,aluguel,10000.0,saude,11.71,0.14,2,675,sim,negado
26,masculino,ensino_medio,90290.0,5,financiada,3000.0,saude,6.76,0.03,3,579,nao,negado
25,feminino,graduacao,89482.0,0,financiada,10000.0,reforma_residencial,14.59,0.11,4,542,sim,negado
26,feminino,graduacao,73033.0,3,aluguel,10000.0,consolidacao_dividas,14.27,0.14,4,593,sim,negado
25,masculino,tecnologo,90050.0,4,financiada,10000.0,educacao,11.01,0.11,3,704,nao,negado
26,feminino,tecnologo,70554.0,8,financiada,15000.0,saude,11.01,0.21,3,661,nao,aprovado
23,masculino,graduacao,89641.0,0,financiada,17500.0,consolidacao_dividas,11.01,0.2,2,645,nao,negado
26,masculino,ensino_medio,89371.0,2,financiada,1200.0,reforma_residencial,13.22,0.01,4,577,nao,negado
24,masculino,mestrado,73011.0,3,aluguel,10000.0,educacao,16.89,0.14,4,643,sim,negado
23,masculino,tecnologo,89907.0,5,financiada,20000.0,empreendimento,11.48,0.22,4,543,sim,negado
26,feminino,graduacao,72944.0,3,aluguel,10000.0,pessoal,13.49,0.14,3,685,sim,negado
22,masculino,tecnologo,72871.0,0,aluguel,10000.0,pessoal,5.99,0.14,2,638,sim,negado
23,feminino,tecnologo,89448.0,1,financiada,12000.0,educacao,11.58,0.13,2,645,sim,negado
24,feminino,ensino_medio,72851.0,1,aluguel,10000.0,saude,7.49,0.14,4,599,sim,negado
25,masculino,graduacao,66034.0,0,aluguel,10000.0,reforma_residencial,15.23,0.15,4,643,nao,aprovado
24,feminino,graduacao,89877.0,0,financiada,5000.0,saude,12.21,0.06,2,626,nao,negado
24,feminino,ensino_medio,65900.0,2,aluguel,10000.0,pessoal,10.37,0.15,2,538,nao,aprovado
22,masculino,tecnologo,89807.0,1,financiada,12000.0,educacao,11.01,0.13,4,711,nao,negado
22,feminino,ensino_medio,89794.0,0,propria,3000.0,saude,6.54,0.03,4,590,sim,negado
24,masculino,mestrado,89648.0,4,propria,5000.0,educacao,14.09,0.06,4,663,sim,negado
24,feminino,mestrado,73107.0,0,aluguel,10000.0,saude,6.54,0.14,2,573,sim,negado
25,feminino,tecnologo,73185.0,3,aluguel,10000.0,pessoal,11.01,0.14,4,652,sim,negado
21,masculino,ensino_medio,82626.0,0,financiada,17500.0,consolidacao_dividas,17.19,0.21,4,629,nao,aprovado
23,masculino,graduacao,89809.0,0,financiada,17000.0,empreendimento,11.26,0.19,4,607,sim,negado
22,feminino,tecnologo,66093.0,0,aluguel,10000.0,empreendimento,15.95,0.15,4,631,nao,aprovado
22,masculino,graduacao,90285.0,1,financiada,11500.0,saude,9.99,0.13,3,661,nao,negado
23,masculino,ensino_medio,65799.0,0,aluguel,10000.0,educacao,17.93,0.15,4,622,nao,aprovado
24,feminino,mestrado,90234.0,0,propria,25000.0,empreendimento,11.01,0.28,4,499,sim,negado
26,masculino,mestrado,90116.0,4,financiada,15000.0,consolidacao_dividas,6.54,0.17,4,554,sim,negado
22,masculino,ensino_medio,83056.0,2,financiada,10000.0,consolidacao_dividas,15.95,0.12,4,553,nao,aprovado
23,feminino,mestrado,90346.0,1,financiada,5000.0,pessoal,11.01,0.06,3,693,nao,negado
24,feminino,graduacao,90485.0,2,financiada,4000.0,educacao,11.01,0.04,2,675,nao,negado
22,feminino,ensino_medio,90104.0,1,financiada,8000.0,empreendimento,15.96,0.09,3,640,sim,negado
23,masculino,ensino_medio,73047.0,0,aluguel,10000.0,consolidacao_dividas,7.14,0.14,2,547,sim,negado
23,feminino,ensino_medio,83244.0,0,financiada,9800.0,pessoal,14.84,0.12,2,592,nao,aprovado
25,masculino,graduacao,72972.0,1,aluguel,10000.0,reforma_residencial,7.14,0.14,4,551,sim,negado
26,feminino,ensino_medio,90451.0,6,financiada,8000.0,consolidacao_dividas,9.88,0.09,3,639,nao,negado
23,masculino,ensino_medio,73165.0,0,aluguel,10000.0,empreendimento,9.88,0.14,4,571,sim,negado
24,feminino,ensino_medio,72749.0,4,aluguel,10000.0,saude,12.73,0.14,2,682,sim,negado
26,masculino,ensino_medio,83090.0,5,financiada,4000.0,educacao,14.22,0.05,2,644,nao,aprovado
22,masculino,tecnologo,73232.0,0,aluguel,10000.0,saude,11.14,0.14,4,649,sim,negado
21,masculino,ensino_medio,73125.0,0,aluguel,10000.0,educacao,12.18,0.14,2,655,nao,negado
25,masculino,tecnologo,71373.0,1,financiada,5300.0,saude,19.91,0.07,2,576,nao,aprovado
25,feminino,tecnologo,90792.0,7,financiada,4000.0,consolidacao_dividas,10.62,0.04,2,654,sim,negado
24,masculino,graduacao,90794.0,0,financiada,12000.0,educacao,5.42,0.13,4,596,sim,negado
24,feminino,tecnologo,90684.0,1,financiada,19750.0,empreendimento,11.12,0.22,3,632,sim,negado
23,masculino,ensino_medio,90826.0,4,financiada,11050.0,consolidacao_dividas,10.37,0.12,3,634,nao,negado
21,masculino,mestrado,73164.0,0,aluguel,10000.0,saude,12.18,0.14,2,555,sim,negado
23,feminino,ensino_medio,73104.0,2,aluguel,10000.0,educacao,11.01,0.14,2,556,nao,negado
23,feminino,graduacao,65543.0,0,aluguel,10000.0,educacao,14.42,0.15,3,674,nao,aprovado
21,masculino,ensino_medio,90770.0,0,financiada,8500.0,pessoal,7.14,0.09,2,623,sim,negado
24,masculino,ensino_medio,91181.0,2,financiada,18300.0,empreendimento,10.99,0.2,2,601,sim,negado
24,masculino,graduacao,90834.0,2,financiada,3500.0,empreendimento,6.39,0.04,2,655,sim,negado
24,masculino,tecnologo,65830.0,4,aluguel,10000.0,consolidacao_dividas,14.11,0.15,4,662,nao,aprovado
22,masculino,tecnologo,65617.0,0,aluguel,10000.0,educacao,13.79,0.15,4,666,nao,aprovado
24,feminino,ensino_medio,73017.0,0,aluguel,10000.0,empreendimento,9.32,0.14,2,600,sim,negado
23,masculino,graduacao,90772.0,4,financiada,31825.0,educacao,7.9,0.35,2,541,sim,negado
23,feminino,ensino_medio,65804.0,4,aluguel,10000.0,pessoal,14.11,0.15,2,601,nao,aprovado
25,masculino,tecnologo,72846.0,1,aluguel,10000.0,reforma_residencial,12.09,0.14,2,657,sim,negado
22,feminino,ensino_medio,65910.0,0,aluguel,10000.0,saude,13.36,0.15,3,628,nao,aprovado
23,feminino,tecnologo,66168.0,1,aluguel,10000.0,educacao,13.67,0.15,3,670,nao,aprovado
25,masculino,graduacao,91003.0,6,financiada,4800.0,saude,15.27,0.05,3,604,sim,negado
23,masculino,graduacao,90988.0,0,propria,24000.0,empreendimento,7.9,0.26,3,623,sim,negado
23,feminino,tecnologo,90958.0,0,financiada,5400.0,empreendimento,12.69,0.06,2,581,sim,negado
24,feminino,graduacao,73738.0,1,aluguel,10000.0,reforma_residencial,7.51,0.14,2,628,nao,negado
26,masculino,graduacao,90866.0,3,financiada,5000.0,empreendimento,9.91,0.06,3,685,nao,negado
22,masculino,ensino_medio,74794.0,0,aluguel,10000.0,saude,14.22,0.13,2,622,sim,negado
23,masculino,graduacao,75702.0,1,aluguel,10000.0,educacao,13.49,0.13,4,671,sim,negado
23,feminino,ensino_medio,90963.0,0,financiada,10200.0,pessoal,6.03,0.11,2,617,sim,negado
23,masculino,ensino_medio,75353.0,1,aluguel,10000.0,saude,14.27,0.13,3,654,sim,negado
26,masculino,mestrado,68351.0,2,aluguel,10000.0,reforma_residencial,12.69,0.15,2,634,nao,aprovado
26,feminino,graduacao,90650.0,6,financiada,6500.0,consolidacao_dividas,8.9,0.07,4,650,sim,negado
22,feminino,ensino_medio,83639.0,3,financiada,15000.0,pessoal,10.65,0.18,4,674,nao,aprovado
26,masculino,mestrado,90978.0,2,financiada,10000.0,pessoal,13.49,0.11,4,667,sim,negado
22,feminino,ensino_medio,53035.0,3,aluguel,4000.0,educacao,11.11,0.08,2,603,nao,negado
23,masculino,graduacao,90836.0,0,propria,5000.0,educacao,14.65,0.06,4,620,sim,negado
24,feminino,graduacao,53926.0,3,aluguel,4000.0,educacao,8.7,0.07,2,657,sim,negado
23,feminino,tecnologo,90889.0,4,financiada,12000.0,empreendimento,9.91,0.13,2,650,nao,negado
24,feminino,graduacao,90850.0,2,financiada,11125.0,pessoal,13.49,0.12,4,522,sim,negado
25,feminino,ensino_medio,91133.0,0,financiada,8000.0,empreendimento,16.29,0.09,3,676,nao,negado
22,feminino,tecnologo,54436.0,1,aluguel,4000.0,educacao,13.99,0.07,3,679,sim,negado
22,feminino,graduacao,54698.0,1,aluguel,4000.0,pessoal,7.9,0.07,2,681,nao,negado
24,masculino,graduacao,91159.0,3,financiada,15600.0,empreendimento,11.01,0.17,4,654,sim,negado
21,masculino,ensino_medio,54974.0,0,aluguel,4000.0,saude,7.9,0.07,3,599,nao,negado
25,masculino,ensino_medio,90974.0,3,financiada,24000.0,empreendimento,9.91,0.26,2,640,sim,negado
22,masculino,graduacao,91119.0,1,financiada,14950.0,educacao,9.91,0.16,4,568,sim,negado
24,feminino,tecnologo,91196.0,5,financiada,16000.0,empreendimento,12.42,0.18,2,684,sim,negado
22,feminino,ensino_medio,91281.0,3,financiada,15000.0,saude,14.27,0.16,2,659,sim,negado
24,masculino,graduacao,47649.0,3,aluguel,4000.0,consolidacao_dividas,11.01,0.08,4,663,nao,aprovado
25,feminino,graduacao,90816.0,4,financiada,7200.0,reforma_residencial,11.01,0.08,4,624,sim,negado
21,masculino,ensino_medio,54748.0,0,aluguel,4000.0,empreendimento,12.87,0.07,2,621,nao,negado
25,feminino,tecnologo,54979.0,3,aluguel,4000.0,saude,13.8,0.07,4,651,sim,negado
22,masculino,graduacao,54911.0,1,aluguel,4000.0,educacao,12.98,0.07,3,627,nao,negado
26,masculino,ensino_medio,84080.0,0,financiada,14400.0,pessoal,10.65,0.17,3,577,nao,aprovado
23,masculino,graduacao,54936.0,1,aluguel,4000.0,empreendimento,16.32,0.07,2,602,sim,negado
24,feminino,graduacao,91232.0,0,financiada,7000.0,consolidacao_dividas,7.9,0.08,4,675,sim,negado
24,feminino,graduacao,54931.0,1,aluguel,4000.0,pessoal,13.23,0.07,3,680,sim,negado
23,masculino,ensino_medio,90990.0,0,financiada,14400.0,empreendimento,6.03,0.16,4,670,sim,negado
23,feminino,tecnologo,91064.0,1,financiada,14000.0,saude,10.65,0.15,3,674,sim,negado
23,masculino,ensino_medio,54868.0,1,aluguel,4000.0,educacao,14.96,0.07,4,688,sim,negado
25,feminino,graduacao,47902.0,4,aluguel,4000.0,reforma_residencial,17.74,0.08,2,654,nao,aprovado
24,masculino,mestrado,90992.0,2,financiada,8000.0,educacao,16.29,0.09,4,606,nao,negado
26,feminino,graduacao,90991.0,6,propria,9250.0,saude,12.69,0.1,4,545,sim,negado
24,masculino,ensino_medio,55127.0,4,aluguel,4000.0,saude,11.83,0.07,2,620,sim,negado
23,masculino,tecnologo,91013.0,1,propria,21000.0,pessoal,12.42,0.23,2,655,sim,negado
21,masculino,mestrado,55096.0,1,aluguel,4000.0,educacao,11.01,0.07,3,667,nao,negado
22,feminino,graduacao,54817.0,4,aluguel,4000.0,consolidacao_dividas,11.01,0.07,4,709,nao,negado
25,feminino,graduacao,90869.0,3,financiada,12000.0,reforma_residencial,13.49,0.13,4,523,sim,negado
26,feminino,tecnologo,54806.0,4,aluguel,4000.0,consolidacao_dividas,12.21,0.07,3,577,sim,negado
24,masculino,graduacao,90929.0,4,financiada,15000.0,reforma_residencial,6.03,0.16,2,611,sim,negado
23,masculino,graduacao,90980.0,2,financiada,12000.0,empreendimento,7.51,0.13,3,684,sim,negado
22,feminino,mestrado,90905.0,0,financiada,14825.0,educacao,12.69,0.16,3,663,sim,negado
24,masculino,ensino_medio,75426.0,2,aluguel,10000.0,reforma_residencial,13.49,0.13,3,575,sim,negado
22,feminino,graduacao,91039.0,0,financiada,8150.0,saude,7.51,0.09,4,615,sim,negado
23,feminino,tecnologo,75438.0,0,aluguel,10000.0,consolidacao_dividas,8.94,0.13,2,683,nao,negado
23,feminino,mestrado,90767.0,3,financiada,16100.0,educacao,7.9,0.18,3,712,sim,negado
22,masculino,graduacao,75032.0,0,aluguel,10000.0,consolidacao_dividas,11.01,0.13,4,631,nao,negado
22,masculino,mestrado,84064.0,0,financiada,17000.0,educacao,15.27,0.2,3,687,nao,aprovado
26,masculino,tecnologo,75400.0,4,aluguel,10000.0,consolidacao_dividas,11.26,0.13,2,540,sim,negado
24,masculino,graduacao,91042.0,3,financiada,16000.0,empreendimento,6.62,0.18,2,674,sim,negado
22,feminino,tecnologo,76049.0,1,aluguel,10000.0,educacao,11.01,0.13,2,661,sim,negado
22,feminino,mestrado,75890.0,1,aluguel,10000.0,educacao,10.99,0.13,2,670,nao,negado
25,feminino,ensino_medio,75978.0,2,aluguel,10000.0,educacao,8.94,0.13,2,641,sim,negado
23,feminino,tecnologo,90945.0,1,financiada,5000.0,educacao,6.03,0.05,4,648,sim,negado
23,feminino,tecnologo,75993.0,0,aluguel,10000.0,consolidacao_dividas,12.87,0.13,4,647,sim,negado
25,masculino,ensino_medio,83998.0,0,financiada,4500.0,educacao,14.65,0.05,2,619,nao,aprovado
24,masculino,ensino_medio,91165.0,4,financiada,12000.0,reforma_residencial,13.49,0.13,4,663,nao,negado
22,feminino,tecnologo,90906.0,0,financiada,28000.0,empreendimento,15.62,0.31,4,638,nao,negado
26,masculino,ensino_medio,90887.0,0,financiada,15000.0,empreendimento,8.49,0.17,3,672,sim,negado
26,feminino,graduacao,90902.0,4,propria,7000.0,empreendimento,10.59,0.08,4,630,sim,negado
21,feminino,graduacao,90965.0,0,financiada,7125.0,educacao,9.99,0.08,4,598,sim,negado
26,masculino,tecnologo,90869.0,5,financiada,7200.0,consolidacao_dividas,15.23,0.08,4,663,sim,negado
24,feminino,ensino_medio,90885.0,2,financiada,8500.0,educacao,6.99,0.09,3,598,sim,negado
25,feminino,ensino_medio,90964.0,2,propria,11000.0,saude,8.49,0.12,3,602,nao,negado
25,masculino,graduacao,90972.0,2,financiada,5800.0,educacao,11.01,0.06,2,679,nao,negado
24,masculino,mestrado,90856.0,3,propria,29800.0,reforma_residencial,11.01,0.33,4,657,nao,negado
23,feminino,graduacao,91077.0,4,financiada,4200.0,consolidacao_dividas,7.49,0.05,4,603,sim,negado
26,masculino,graduacao,90951.0,3,financiada,6375.0,saude,5.99,0.07,3,637,nao,negado
25,masculino,graduacao,90416.0,1,financiada,15000.0,consolidacao_dividas,9.99,0.17,4,635,sim,negado
21,masculino,ensino_medio,91073.0,0,financiada,14125.0,empreendimento,10.99,0.16,2,651,sim,negado
26,masculino,mestrado,90787.0,6,financiada,4000.0,educacao,12.99,0.04,2,685,nao,negado
23,masculino,tecnologo,91222.0,0,financiada,7000.0,pessoal,8.49,0.08,2,665,nao,negado
26,masculino,graduacao,91064.0,4,financiada,12500.0,reforma_residencial,5.99,0.14,2,588,nao,negado
25,feminino,tecnologo,78633.0,1,aluguel,10000.0,reforma_residencial,7.88,0.13,4,624,nao,negado
23,feminino,graduacao,90856.0,0,propria,5000.0,pessoal,8.49,0.06,4,633,sim,negado
26,feminino,graduacao,83796.0,3,financiada,6200.0,reforma_residencial,15.99,0.07,2,631,nao,aprovado
22,masculino,ensino_medio,83971.0,0,financiada,10000.0,consolidacao_dividas,15.62,0.12,2,575,nao,aprovado
24,masculino,ensino_medio,90926.0,0,financiada,11200.0,consolidacao_dividas,13.99,0.12,4,593,sim,negado
22,masculino,tecnologo,90718.0,1,financiada,11000.0,educacao,5.42,0.12,2,651,sim,negado
24,masculino,graduacao,78841.0,1,aluguel,10000.0,pessoal,12.42,0.13,2,651,nao,negado
26,masculino,doutorado,90976.0,7,financiada,7000.0,reforma_residencial,6.99,0.08,2,583,sim,negado
26,feminino,mestrado,79169.0,0,aluguel,10000.0,reforma_residencial,14.27,0.13,4,621,sim,negado
23,masculino,ensino_medio,78892.0,0,aluguel,10000.0,educacao,11.49,0.13,4,680,sim,negado
24,masculino,graduacao,91125.0,0,financiada,8000.0,saude,15.23,0.09,3,676,sim,negado
21,masculino,tecnologo,79025.0,2,aluguel,10000.0,educacao,9.99,0.13,2,643,sim,negado
26,masculino,graduacao,78993.0,3,aluguel,10000.0,pessoal,7.66,0.13,3,725,sim,negado
21,masculino,graduacao,91147.0,0,financiada,9000.0,pessoal,5.99,0.1,4,574,sim,negado
24,masculino,graduacao,78780.0,3,aluguel,10000.0,reforma_residencial,15.65,0.13,4,657,nao,negado
22,masculino,mestrado,79093.0,0,aluguel,10000.0,consolidacao_dividas,10.0,0.13,2,591,sim,negado
26,masculino,graduacao,91162.0,3,financiada,13000.0,saude,6.99,0.14,2,619,sim,negado
26,feminino,ensino_medio,90852.0,6,financiada,3500.0,empreendimento,12.99,0.04,3,588,nao,negado
24,feminino,ensino_medio,90706.0,3,financiada,7000.0,educacao,11.99,0.08,3,469,sim,negado
23,masculino,graduacao,78674.0,1,aluguel,10000.0,pessoal,5.79,0.13,3,568,nao,negado
23,feminino,ensino_medio,71880.0,0,aluguel,10000.0,educacao,15.58,0.14,3,574,nao,aprovado
22,feminino,ensino_medio,78789.0,0,aluguel,10000.0,educacao,9.88,0.13,2,664,sim,negado
22,masculino,graduacao,91002.0,2,financiada,9000.0,saude,6.99,0.1,2,671,sim,negado
23,feminino,graduacao,90739.0,0,financiada,4950.0,pessoal,10.99,0.05,3,648,nao,negado
26,masculino,tecnologo,90627.0,2,financiada,10000.0,empreendimento,7.49,0.11,2,623,sim,negado
24,masculino,tecnologo,91501.0,2,financiada,19000.0,empreendimento,11.99,0.21,3,555,sim,negado
24,feminino,ensino_medio,78775.0,0,aluguel,10000.0,saude,10.25,0.13,3,574,sim,negado
26,feminino,tecnologo,91045.0,2,financiada,29700.0,reforma_residencial,12.99,0.33,4,623,sim,negado
25,masculino,ensino_medio,78900.0,1,aluguel,10000.0,educacao,10.95,0.13,2,596,nao,negado
25,masculino,ensino_medio,91171.0,2,financiada,1000.0,empreendimento,9.99,0.01,4,645,sim,negado
25,masculino,ensino_medio,79070.0,3,aluguel,10000.0,educacao,13.79,0.13,3,568,nao,negado
21,feminino,ensino_medio,78927.0,0,aluguel,10000.0,empreendimento,13.47,0.13,3,619,sim,negado
22,masculino,tecnologo,79300.0,0,aluguel,10000.0,pessoal,9.45,0.13,3,693,sim,negado
23,masculino,mestrado,79576.0,2,aluguel,10000.0,consolidacao_dividas,11.86,0.13,3,691,sim,negado
22,masculino,mestrado,80008.0,3,aluguel,10000.0,empreendimento,11.11,0.12,4,685,sim,negado
24,masculino,graduacao,91071.0,5,financiada,3000.0,educacao,5.42,0.03,3,561,sim,negado
24,masculino,tecnologo,91028.0,2,financiada,12000.0,reforma_residencial,5.99,0.13,2,663,nao,negado
26,feminino,mestrado,79466.0,2,aluguel,10000.0,consolidacao_dividas,7.51,0.13,4,655,sim,negado
25,masculino,ensino_medio,80185.0,4,aluguel,10000.0,consolidacao_dividas,8.49,0.12,2,609,nao,negado
26,masculino,graduacao,91063.0,1,financiada,5000.0,educacao,7.66,0.05,2,662,sim,negado
23,masculino,tecnologo,79791.0,0,aluguel,10000.0,saude,9.32,0.13,4,668,sim,negado
26,feminino,mestrado,91068.0,7,financiada,12000.0,reforma_residencial,6.92,0.13,3,555,sim,negado
23,masculino,tecnologo,90866.0,0,propria,10000.0,empreendimento,6.92,0.11,2,659,nao,negado
25,feminino,ensino_medio,90926.0,6,financiada,10000.0,consolidacao_dividas,10.74,0.11,4,542,sim,negado
25,feminino,ensino_medio,81382.0,3,aluguel,10000.0,saude,13.92,0.12,3,631,sim,negado
25,feminino,tecnologo,83740.0,0,financiada,15000.0,consolidacao_dividas,14.54,0.18,3,668,nao,aprovado
23,masculino,ensino_medio,91109.0,2,financiada,12000.0,consolidacao_dividas,6.92,0.13,4,603,sim,negado
24,feminino,graduacao,90961.0,3,financiada,12000.0,reforma_residencial,6.92,0.13,4,658,sim,negado
24,masculino,tecnologo,91163.0,4,financiada,3000.0,reforma_residencial,11.11,0.03,3,594,sim,negado
22,feminino,graduacao,90982.0,2,financiada,10600.0,educacao,5.79,0.12,2,707,sim,negado
24,masculino,ensino_medio,81316.0,1,aluguel,10000.0,saude,9.64,0.12,4,534,nao,negado
24,feminino,graduacao,91232.0,1,financiada,7000.0,reforma_residencial,7.66,0.08,4,525,sim,negado
21,masculino,ensino_medio,90923.0,3,financiada,5400.0,educacao,7.29,0.06,3,612,sim,negado
24,feminino,graduacao,81751.0,0,aluguel,10000.0,reforma_residencial,16.02,0.12,2,630,nao,negado
24,masculino,tecnologo,82672.0,1,aluguel,10000.0,empreendimento,6.99,0.12,3,675,sim,negado
24,masculino,mestrado,82788.0,1,aluguel,10000.0,pessoal,16.02,0.12,2,719,sim,negado
25,masculino,tecnologo,90801.0,3,financiada,12000.0,reforma_residencial,7.29,0.13,3,643,sim,negado
24,feminino,ensino_medio,91179.0,4,financiada,25000.0,empreendimento,19.74,0.27,4,608,sim,negado
22,masculino,graduacao,90944.0,1,financiada,9000.0,educacao,5.79,0.1,2,645,sim,negado
25,masculino,graduacao,82786.0,2,aluguel,10000.0,consolidacao_dividas,14.26,0.12,4,646,sim,negado
26,masculino,graduacao,82771.0,1,aluguel,10000.0,educacao,15.05,0.12,4,673,nao,negado
21,feminino,tecnologo,82586.0,0,aluguel,10000.0,consolidacao_dividas,11.11,0.12,4,591,nao,negado
23,masculino,mestrado,91338.0,0,financiada,10200.0,empreendimento,12.68,0.11,2,692,nao,negado
22,feminino,ensino_medio,75923.0,0,aluguel,10000.0,pessoal,11.89,0.13,3,658,nao,aprovado
24,masculino,tecnologo,83321.0,0,aluguel,10000.0,consolidacao_dividas,6.17,0.12,4,510,sim,negado
26,feminino,graduacao,76661.0,2,aluguel,10000.0,empreendimento,16.4,0.13,2,669,nao,aprovado
25,feminino,ensino_medio,90701.0,3,financiada,6000.0,pessoal,6.92,0.07,2,646,nao,negado
24,feminino,tecnologo,84504.0,4,aluguel,10000.0,pessoal,8.38,0.12,2,649,nao,negado
22,masculino,ensino_medio,77789.0,0,aluguel,10000.0,consolidacao_dividas,12.69,0.13,4,642,nao,aprovado
23,feminino,ensino_medio,90996.0,1,financiada,12000.0,educacao,9.62,0.13,2,472,sim,negado
23,masculino,graduacao,90769.0,0,financiada,6400.0,empreendimento,5.42,0.07,3,612,sim,negado
24,masculino,ensino_medio,85081.0,0,aluguel,10000.0,educacao,11.71,0.12,2,618,sim,negado
21,feminino,ensino_medio,90823.0,0,financiada,8550.0,educacao,6.91,0.09,3,660,nao,negado
22,feminino,tecnologo,85027.0,0,aluguel,10000.0,educacao,12.69,0.12,4,664,nao,negado
26,masculino,ensino_medio,71290.0,2,financiada,14000.0,saude,6.17,0.2,4,651,nao,aprovado
24,masculino,ensino_medio,91127.0,2,financiada,12000.0,consolidacao_dividas,12.61,0.13,4,687,sim,negado
24,feminino,tecnologo,91136.0,1,propria,6675.0,pessoal,6.54,0.07,3,667,nao,negado
22,feminino,tecnologo,84948.0,0,aluguel,10000.0,pessoal,6.03,0.12,3,660,sim,negado
25,feminino,graduacao,71671.0,4,financiada,5200.0,saude,6.54,0.07,2,675,nao,aprovado
23,feminino,graduacao,77706.0,0,aluguel,10000.0,empreendimento,11.01,0.13,3,667,nao,aprovado
23,feminino,tecnologo,85104.0,2,aluguel,10000.0,educacao,11.01,0.12,3,652,sim,negado
26,feminino,mestrado,90892.0,3,financiada,4000.0,empreendimento,5.79,0.04,3,682,nao,negado
26,feminino,tecnologo,78013.0,3,aluguel,10000.0,empreendimento,16.4,0.13,3,606,nao,aprovado
24,masculino,mestrado,90806.0,0,financiada,11500.0,reforma_residencial,5.42,0.13,2,611,nao,negado
